Gen.11	Everyone spoke one language. Men founded <jLink data-type='L' data-strong='H8152' clickHandler><jLink data-type='L' data-strong='H8152' clickHandler><jLink data-type='L' data-strong='H8152' clickHandler>Shinar</jLink></jLink></jLink>, and began building a tower to the heavens. God came to <jLink data-type='L' data-strong='H8152' clickHandler><jLink data-type='L' data-strong='H8152' clickHandler><jLink data-type='L' data-strong='H8152' clickHandler>Shinar</jLink></jLink></jLink> to observe this. God said that with men united in one language, there is nothing they can't do. Seeing this, God confuses their language and scatters the people to different places on the earth. Lineage and ages reported from <jLink data-type='P' data-strong='H8035' clickHandler><jLink data-type='P' data-strong='H8035' clickHandler><jLink data-type='P' data-strong='H8035' clickHandler>Shem</jLink></jLink></jLink> until in 1949 AC, when Abram (soon to be <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink>) was born. Abram's wife Sarai (soon to be <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink>) was barren of children.
Gen.12	God tells Abram to move to a different location and at that location, his offspring will prosper, and others will be blessed or cursed according to how they treat his offspring. <jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler>So</jLink></jLink></jLink> Abram sets out for the land of <jLink data-type='P' data-strong='H3667G' clickHandler><jLink data-type='P' data-strong='H3667G' clickHandler><jLink data-type='P' data-strong='H3667G' clickHandler>Canaan</jLink></jLink></jLink> with his wife and his nephew <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> in 2024 AC. He tents at the site of the great tree of Moreh at <jLink data-type='L' data-strong='H7927G' clickHandler><jLink data-type='L' data-strong='H7927G' clickHandler><jLink data-type='L' data-strong='H7927G' clickHandler>Shechem</jLink></jLink></jLink> and builds an altar, and God tells him that this land will belong to his offspring. He continues on and builds an altar between Bethel and Ai. He continues toward Negev. Abram decides to wait a while in <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink> because the land was in a famine. Sarai is very attractive, so Abram and Sarai agreed to call each other brother and sister so that the Egyptians would kill Abram to get Sarai. Sarai caught the <jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler>Pharaoh</jLink></jLink></jLink>'s eye, so the <jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler>Pharaoh</jLink></jLink></jLink> brought her to his place and treated Abram well. God inflicted serious diseases on <jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler>Pharaoh</jLink></jLink></jLink> and his household because Sarai was there. The <jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler><jLink data-type='P' data-strong='H6547G' clickHandler>Pharaoh</jLink></jLink></jLink> became angry at Abram for lying and inciting God's wrath on him, and sent Abram and Sarai on their way.
Gen.13	Abram, his wife, and <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> headed back for Negev. Abram was very wealthy with livestock and money. Then he went back to the altar between Bethel and Ai and spoke to God. Abram and <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> had to part ways because there weren't enough local resources for the both of them. <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> picked to go east and settled near Sodam. The men of <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> were wicked. Abram lived in the land of <jLink data-type='P' data-strong='H3667G' clickHandler><jLink data-type='P' data-strong='H3667G' clickHandler><jLink data-type='P' data-strong='H3667G' clickHandler>Canaan</jLink></jLink></jLink>. God tells Abram to look around; all that he sees will be given to his offspring forever and his offspring will be innumerable. Abram settles near the altar at the site of the great tree of Moreh at <jLink data-type='L' data-strong='H7927G' clickHandler><jLink data-type='L' data-strong='H7927G' clickHandler><jLink data-type='L' data-strong='H7927G' clickHandler>Shechem</jLink></jLink></jLink>.
Gen.14	There was a war in which <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> and <jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler>Gomorrah</jLink></jLink></jLink> were pillaged and <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> was captured. A person escaped and reported this to Abram. Abram was with the <jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler>Amorites</jLink></jLink></jLink>. <jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler>So</jLink></jLink></jLink> Abram takes 318 trained men from his household to rescue <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink>. He came upon the captors at <jLink data-type='P' data-strong='H1835H' clickHandler><jLink data-type='P' data-strong='H1835H' clickHandler><jLink data-type='P' data-strong='H1835H' clickHandler>Dan</jLink></jLink></jLink> and routed them. He continued pursuing them to <jLink data-type='L' data-strong='H2327' clickHandler><jLink data-type='L' data-strong='H2327' clickHandler><jLink data-type='L' data-strong='H2327' clickHandler>Hobah</jLink></jLink></jLink>, north of <jLink data-type='L' data-strong='H1834' clickHandler><jLink data-type='L' data-strong='H1834' clickHandler><jLink data-type='L' data-strong='H1834' clickHandler>Damascus</jLink></jLink></jLink> and there defeated the King Kedorlaomer. <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink>, his possessions, the women, and other people were rescued. The rescued King of Salem (<jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink>), <jLink data-type='P' data-strong='H4442' clickHandler><jLink data-type='P' data-strong='H4442' clickHandler><jLink data-type='P' data-strong='H4442' clickHandler>Melchizedek</jLink></jLink></jLink>, blessed Abram, and Abram gave him a tithe. The King of <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> said to Abram that he just needs the people, and Abram can keep everything else. Abram tells the King of <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> that he will not take anything (except room and board) from him for fear that the he will try to take credit for Abram's wealth.
Gen.15	In a vision God tells Abram He on his side. Abram complains about lacking an heir. God says that his offspring will be innumerable. God tells him to kill some animals for an offering. Abram falls asleep. God tells Abram that his descendents will be enslaved and mistreated for 400 years in a different country. Then, the fourth generation will leave that land to come back with great possessions. At that time, they'll smite the <jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler>Amorites</jLink></jLink></jLink> when the <jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler><jLink data-type='P' data-strong='H0567' clickHandler>Amorites</jLink></jLink></jLink> are full of sin. Abram's lineage will inherit land from the Wadi of <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink> to the <jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler>Euphrates</jLink></jLink></jLink> River.
Gen.16	Since Sarai was barren, she offered her maidservant, <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink>, to Abram to bear children. Conflict between the two women makes <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink> leave when she is pregnant. The “Angel of the Lord” tells <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink> to go back and serve Sarai, to name her future child <jLink data-type='P' data-strong='H3458G' clickHandler><jLink data-type='P' data-strong='H3458G' clickHandler><jLink data-type='P' data-strong='H3458G' clickHandler>Ishmael</jLink></jLink></jLink>, and that the child will grow up in conflict in with everyone. <jLink data-type='P' data-strong='H3458G' clickHandler><jLink data-type='P' data-strong='H3458G' clickHandler><jLink data-type='P' data-strong='H3458G' clickHandler>Ishmael</jLink></jLink></jLink> was born in 2035 AC.
Gen.17	In 2048 AC, God tells Abram it's time for Him to make good on His promise. He says to Abram that he is now <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink>, and he'll keep his side of the promise by circumcising any male among him that is not just a guest; babies are to get circumcised at eight days old. Sarai will be called <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> and will bear children. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> laughs, saying they're too old to have children. (Abram was 99 years old. Sarai was 89 years old.) God says the son should be called <jLink data-type='P' data-strong='H3327' clickHandler><jLink data-type='P' data-strong='H3327' clickHandler><jLink data-type='P' data-strong='H3327' clickHandler>Isaac</jLink></jLink></jLink>, and he'll bear 12 rulers. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> circumcises all the males that day.
Gen.18	God appeared to <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink>. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> looked up and saw three men. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> told the men to rest under that tree; that he'd wash their feet, feed, and refresh them. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> told <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> to fetch water and bake bread. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> went to the flock and got a choice calf, curds, and milk. God/They said I'll return next year and your wife will have a son. <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> heard this and laughed. God asked why did she laugh? She said she didn't. He said yes you did. The men turn towards <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> and <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> walked with them. God reasons with Himself, and then tells <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> He's going down personally to check out <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> and <jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler>Gomorrah</jLink></jLink></jLink>. The other men continued onward, but God stayed while <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> questioned him. Abram asks if there are righteous among the towns, will God still destroy the towns?
Gen.19	The two male angels get to <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> at night, and <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> invites them into his house. Every male in the town surrounded <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink>'s home and demanded sex with the male angels. <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> told the crowd to sleep with his virgin daughters instead. The angels blinded the Sodomites so that they couldn't find the door. Then they told <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> that they would destroy <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink>, and that he and his family should leave, and that they can't look back. <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink>'s sons-in-law, to which his daughters were pledged, thought he was joking when <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> explained this to them. After arguing about the place to run, <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> took his wife and daughters out of <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> to <jLink data-type='L' data-strong='H6820' clickHandler><jLink data-type='L' data-strong='H6820' clickHandler><jLink data-type='L' data-strong='H6820' clickHandler>Zoar</jLink></jLink></jLink>. As he was leaving, his wife looked back and was instantly turned to a pillar of salt. God rained burning sulfur on the towns of <jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler><jLink data-type='L' data-strong='H5467' clickHandler>Sodom</jLink></jLink></jLink> and <jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler><jLink data-type='L' data-strong='H6017' clickHandler>Gomorrah</jLink></jLink></jLink> and their surrounding lands. <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink> was frightened and decided to move to the mountains like the angels had asked him to do at the beginning, taking his two daughters. Having no other men and wanting children, <jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler><jLink data-type='P' data-strong='H3876G' clickHandler>Lot</jLink></jLink></jLink>'s daughters got him drunk and then slept with him. They begot <jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler>Moab</jLink></jLink></jLink> and <jLink data-type='P' data-strong='H1151' clickHandler><jLink data-type='P' data-strong='H1151' clickHandler><jLink data-type='P' data-strong='H1151' clickHandler>Ben-Ammi</jLink></jLink></jLink>.
Gen.20	<jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> went into the region of the Negev and lived in <jLink data-type='L' data-strong='H1642' clickHandler><jLink data-type='L' data-strong='H1642' clickHandler><jLink data-type='L' data-strong='H1642' clickHandler>Gerar</jLink></jLink></jLink> for a while. Again, <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> claims his wife is his sister. The king of <jLink data-type='L' data-strong='H1642' clickHandler><jLink data-type='L' data-strong='H1642' clickHandler><jLink data-type='L' data-strong='H1642' clickHandler>Gerar</jLink></jLink></jLink>, <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink>, takes <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> into his household. God reacted by sealing every womb in the household. God came to the king in a dream and said that <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> is a married woman. The king summoned <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> and asked why he had lied. Then, he pays <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink>, gives him money, and gives other stuff to <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> to vindicate the wrong against her. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> prayed and the king's household was healed and could bear children again.
Gen.21	<jLink data-type='P' data-strong='H3327' clickHandler><jLink data-type='P' data-strong='H3327' clickHandler><jLink data-type='P' data-strong='H3327' clickHandler>Isaac</jLink></jLink></jLink> was born in 2049 AC and circumcised eight days later. <jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler><jLink data-type='P' data-strong='H8283' clickHandler>Sarah</jLink></jLink></jLink> couldn't tolerate <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink> and Ishmael, the maid servant and <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink>'s son, being around. God told <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> not to worry, Ishmael will be a nation as well. <jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler>So</jLink></jLink></jLink> <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> sent them away with food and water. When the water ran out, <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink> put the baby under a bush and walked a little ways away so she wouldn't have to watch the baby die. God heard the baby's cries, sent an angel to comfort <jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler><jLink data-type='P' data-strong='H1904' clickHandler>Hagar</jLink></jLink></jLink>, and made a well for her and her baby to have water. Ishmael grew up to become an archer. His mother got him a wife from <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink>. <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> makes <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> swear not to deal falsely again with <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> or <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink>'s descendants. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> told <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> that <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink>'s men had seized his well. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> gives <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> sheep and cattle for a peace treaty. <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> gives <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> 7 ewe lambs to bear witness that <jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler><jLink data-type='P' data-strong='H0085' clickHandler>Abraham</jLink></jLink></jLink> had dug the well. <jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler><jLink data-type='P' data-strong='H0040G' clickHandler>Abimelech</jLink></jLink></jLink> and his forces return the the land of <jLink data-type='P' data-strong='H6430H' clickHandler><jLink data-type='P' data-strong='H6430H' clickHandler><jLink data-type='P' data-strong='H6430H' clickHandler>Philistine</jLink></jLink></jLink>.
