"1 CODE",Group#1,specific Function,specific Tense,specific Voice,specific Mood,specific Person,specific Case,specific Number,specific Gender,specific Extra,12-CODE again,Group#2,Function,Tense,Voice,Mood,Person,Case,Number,Gender,Extra,23-CODE again,Group#3,Function explained,Tense explained,Voice explained,Mood explained,Person explained,Case explained,Number explained,Gender explained,Extra explained,34-CODE again,Group#4,Function in description,Tense in description,Voice in description,Mood in description,Person in description,Case in description,Number in description,Gender in description,Extra in description,45-CODE again,Group#5,Explanation,Order for Description,Example (“e.g….”),Shorter Example,,,,,,
V-AAP-DPN,-1,Verb,Aorist,Active,Participle,,Dative,Plural,Neuter,,V-AAP-DPN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-DPN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something is being done for them or relating to them,there are two or more of them,they are neuter or take a neuter form,,V-AAP-DPN,-4,an ACTION,that was,- done by,happening,,"that something is done for‚ or in relation to",things,neuter,,V-AAP-DPN,-5,"an action that was happening - done by neuter things that something is done for‚ or in relation to ",1243876,"give them to things that _were teaching_ wisdom ","give them to things that _were doing_",Verb Aorist Active Participle Dative Plural Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Dative; Number=Plural; Gender=Neuter,,
V-AAP-DSF,-1,Verb,Aorist,Active,Participle,,Dative,Singular,Feminine,,V-AAP-DSF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-DSF,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,,V-AAP-DSF,-4,an ACTION,that was,- done by,happening,,"that something is done for‚ or in relation to",person or thing,a female,,V-AAP-DSF,-5,"an action that was happening - done by a female person or thing that something is done for‚ or in relation to ",1243876,"give them to a woman that _was teaching_ wisdom ","give them to a woman that _was doing_",Verb Aorist Active Participle Dative Singular Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Dative; Number=Singular; Gender=Feminine,,
V-AAP-DSM,-1,Verb,Aorist,Active,Participle,,Dative,Singular,Masculine,,V-AAP-DSM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-DSM,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,,V-AAP-DSM,-4,an ACTION,that was,- done by,happening,,"that something is done for‚ or in relation to",person or thing,a male,,V-AAP-DSM,-5,"an action that was happening - done by a male person or thing that something is done for‚ or in relation to ",1243876,"give them to a man that _was teaching_ wisdom ","give them to a man that _was doing_",Verb Aorist Active Participle Dative Singular Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Dative; Number=Singular; Gender=Masculine,,
V-AAP-DSN,-1,Verb,Aorist,Active,Participle,,Dative,Singular,Neuter,,V-AAP-DSN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-DSN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something is being done for them or relating to them,there is only one of them,they are neuter or take a neuter form,,V-AAP-DSN,-4,an ACTION,that was,- done by,happening,,"that something is done for‚ or in relation to",thing,a neuter,,V-AAP-DSN,-5,"an action that was happening - done by a neuter thing that something is done for‚ or in relation to ",1243876,"give them to a thing that _was teaching_ wisdom ","give them to a thing that _was doing_",Verb Aorist Active Participle Dative Singular Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Dative; Number=Singular; Gender=Neuter,,
V-AAP-GPF,-1,Verb,Aorist,Active,Participle,,Genitive,Plural,Feminine,,V-AAP-GPF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GPF,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there are two or more of them,they are female or take a feminine form,,V-AAP-GPF,-4,an ACTION,that was,- done by,happening,,that something belongs to,people or things,female,,V-AAP-GPF,-5,an ACTION that was happening - done by female people or things that something belongs to ,1243876,"give them wisdom of women that _were teaching_ ","something of women that _were doing_ ",Verb Aorist Active Participle Genitive Plural Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Plural; Gender=Feminine,,
V-AAP-GPM,-1,Verb,Aorist,Active,Participle,,Genitive,Plural,Masculine,,V-AAP-GPM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GPM,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there are two or more of them,they are male or take a masculine form,,V-AAP-GPM,-4,an ACTION,that was,- done by,happening,,that something belongs to,people or things,male,,V-AAP-GPM,-5,an ACTION that was happening - done by male people or things that something belongs to ,1243876,"give them wisdom of men that _were teaching_ ","something of men that _were doing_ ",Verb Aorist Active Participle Genitive Plural Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Plural; Gender=Masculine,,
V-AAP-GPN,-1,Verb,Aorist,Active,Participle,,Genitive,Plural,Neuter,,V-AAP-GPN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GPN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there are two or more of them,they are neuter or take a neuter form,,V-AAP-GPN,-4,an ACTION,that was,- done by,happening,,that something belongs to,things,neuter,,V-AAP-GPN,-5,an ACTION that was happening - done by neuter things that something belongs to ,1243876,"give them wisdom of things that _were teaching_ ","something of things that _were doing_ ",Verb Aorist Active Participle Genitive Plural Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Plural; Gender=Neuter,,
V-AAP-GSF,-1,Verb,Aorist,Active,Participle,,Genitive,Singular,Feminine,,V-AAP-GSF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GSF,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there is only one of them,they are female or take a feminine form,,V-AAP-GSF,-4,an ACTION,that was,- done by,happening,,that something belongs to,person or thing,a female,,V-AAP-GSF,-5,an ACTION that was happening - done by a female person or thing that something belongs to ,1243876,"give them wisdom of a woman that _was teaching_ ","something of a woman that _was doing_ ",Verb Aorist Active Participle Genitive Singular Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Singular; Gender=Feminine,,
V-AAP-GSM,-1,Verb,Aorist,Active,Participle,,Genitive,Singular,Masculine,,V-AAP-GSM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GSM,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there is only one of them,they are male or take a masculine form,,V-AAP-GSM,-4,an ACTION,that was,- done by,happening,,that something belongs to,person or thing,a male,,V-AAP-GSM,-5,an ACTION that was happening - done by a male person or thing that something belongs to ,1243876,"give them wisdom of a man that _was teaching_ ","something of a man that _was doing_ ",Verb Aorist Active Participle Genitive Singular Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Singular; Gender=Masculine,,
V-AAP-GSN,-1,Verb,Aorist,Active,Participle,,Genitive,Singular,Neuter,,V-AAP-GSN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-GSN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,something belongs to them,there is only one of them,they are neuter or take a neuter form,,V-AAP-GSN,-4,an ACTION,that was,- done by,happening,,that something belongs to,thing,a neuter,,V-AAP-GSN,-5,an ACTION that was happening - done by a neuter thing that something belongs to ,1243876,"give them wisdom of a thing that _was teaching_ ","something of a thing that _was doing_ ",Verb Aorist Active Participle Genitive Singular Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Genitive; Number=Singular; Gender=Neuter,,
V-AAP-NPF,-1,Verb,Aorist,Active,Participle,,Nominative,Plural,Feminine,,V-AAP-NPF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NPF,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there are two or more of them,they are female or take a feminine form,,V-AAP-NPF,-4,an ACTION,that was,- done by,happening,,that are doing something,people or things,female,,V-AAP-NPF,-5,an ACTION that was happening - done by female people or things that are doing something ,1243876," women that _were teaching_ gave them wisdom "," women that _were doing_",Verb Aorist Active Participle Nominative Plural Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Plural; Gender=Feminine,,
V-AAP-NPM,-1,Verb,Aorist,Active,Participle,,Nominative,Plural,Masculine,,V-AAP-NPM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NPM,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there are two or more of them,they are male or take a masculine form,,V-AAP-NPM,-4,an ACTION,that was,- done by,happening,,that are doing something,people or things,male,,V-AAP-NPM,-5,an ACTION that was happening - done by male people or things that are doing something ,1243876," men that _were teaching_ gave them wisdom "," men that _were doing_",Verb Aorist Active Participle Nominative Plural Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Plural; Gender=Masculine,,
V-AAP-NPN,-1,Verb,Aorist,Active,Participle,,Nominative,Plural,Neuter,,V-AAP-NPN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NPN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there are two or more of them,they are neuter or take a neuter form,,V-AAP-NPN,-4,an ACTION,that was,- done by,happening,,that are doing something,things,neuter,,V-AAP-NPN,-5,an ACTION that was happening - done by neuter things that are doing something ,1243876," things that _were teaching_ gave them wisdom "," things that _were doing_",Verb Aorist Active Participle Nominative Plural Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Plural; Gender=Neuter,,
V-AAP-NSF,-1,Verb,Aorist,Active,Participle,,Nominative,Singular,Feminine,,V-AAP-NSF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NSF,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there is only one of them,they are female or take a feminine form,,V-AAP-NSF,-4,an ACTION,that was,- done by,happening,,that is doing something,person or thing,a female,,V-AAP-NSF,-5,an ACTION that was happening - done by a female person or thing that is doing something ,1243876,"a woman that _was teaching_ gave them wisdom ","a woman that _was doing_",Verb Aorist Active Participle Nominative Singular Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Singular; Gender=Feminine,,
V-AAP-NSM,-1,Verb,Aorist,Active,Participle,,Nominative,Singular,Masculine,,V-AAP-NSM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NSM,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there is only one of them,they are male or take a masculine form,,V-AAP-NSM,-4,an ACTION,that was,- done by,happening,,that is doing something,person or thing,a male,,V-AAP-NSM,-5,an ACTION that was happening - done by a male person or thing that is doing something ,1243876,"a man that _was teaching_ gave them wisdom ","a man that _was doing_",Verb Aorist Active Participle Nominative Singular Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Singular; Gender=Masculine,,
V-AAP-NSN,-1,Verb,Aorist,Active,Participle,,Nominative,Singular,Neuter,,V-AAP-NSN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-AAP-NSN,-3,an action or activity,"it happened‚ probably in the past",it is something one does,describing something as 'happening' or 'happened',,they are doing something,there is only one of them,they are neuter,,V-AAP-NSN,-4,an ACTION,that was,- done by,happening,,that is doing something,person or thing,a neuter,,V-AAP-NSN,-5,an ACTION that was happening - done by a neuter person or thing that is doing something ,1243876,"a nation that _was teaching_ gave them wisdom ","a nation that _was doing_",Verb Aorist Active Participle Nominative Singular Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Active; Form=Participle; Case=Nominative; Number=Singular; Gender=Neuter,,
V-AAS-1P,-1,Verb,Aorist,Active,Subjunctive,1st,,Plural,,,V-AAS-1P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-1P,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are the person speaking or writing,,there are two or more of them,,,V-AAS-1P,-4,an ACTION,happened,- by,that maybe,that are speaking or writing,,people or things,,,V-AAS-1P,-5,an ACTION that maybe happened - by people or things that are speaking or writing ,142375,"_we maybe taught _","_we maybe did _",Verb Aorist Active Subjunctive 1st Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=1st; Number=Plural,,
V-AAS-1S,-1,Verb,Aorist,Active,Subjunctive,1st,,Singular,,,V-AAS-1S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-1S,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are the person speaking or writing,,there is only one of them,,,V-AAS-1S,-4,an ACTION,happened,- by,that maybe,that is speaking or writing,,a person or thing,,,V-AAS-1S,-5,an ACTION that maybe happened - by a person or thing that is speaking or writing ,142375,"_I maybe taught _","_I maybe did _",Verb Aorist Active Subjunctive 1st Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=1st; Number=Singular,,
V-AAS-2P,-1,Verb,Aorist,Active,Subjunctive,2nd,,Plural,,,V-AAS-2P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-2P,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are the ones being spoken or written to,,there are two or more of them,,,V-AAS-2P,-4,an ACTION,happened,- by,that maybe,being spoken or written to,,persons,,,V-AAS-2P,-5,an ACTION that maybe happened - by persons being spoken or written to ,142375,"_you_ all _maybe taught _","_you_ all _maybe did _",Verb Aorist Active Subjunctive 2nd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=2nd; Number=Plural,,
V-AAS-2S,-1,Verb,Aorist,Active,Subjunctive,2nd,,Singular,,,V-AAS-2S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-2S,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are the person being spoken or written to,,there is only one of them,,,V-AAS-2S,-4,an ACTION,happened,- by,that maybe,being spoken or written to,,a person,,,V-AAS-2S,-5,an ACTION that maybe happened - by a person being spoken or written to ,142375,"_you_ alone _maybe taught _","_you_ alone _maybe did _",Verb Aorist Active Subjunctive 2nd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=2nd; Number=Singular,,
V-AAS-3P,-1,Verb,Aorist,Active,Subjunctive,3rd,,Plural,,,V-AAS-3P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-3P,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are people or things being spoken or written about,,there are two or more of them,,,V-AAS-3P,-4,an ACTION,happened,- by,that maybe,being discussed,,people or things,,,V-AAS-3P,-5,an ACTION that maybe happened - by people or things being discussed ,142375,"_they maybe taught _","_they maybe did _",Verb Aorist Active Subjunctive 3rd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=3rd; Number=Plural,,
V-AAS-3S,-1,Verb,Aorist,Active,Subjunctive,3rd,,Singular,,,V-AAS-3S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-AAS-3S,-3,an action or activity,"it happened‚ probably in the past",it is something one does,saying that an action might or could happen,they are a person or thing being spoken or written about,,there is only one of them,,,V-AAS-3S,-4,an ACTION,happened,- by,that maybe,being discussed,,a person or thing,,,V-AAS-3S,-5,an ACTION that maybe happened - by a person or thing being discussed ,142375,"_he/she/it maybe taught _","_he/she/it maybe did _",Verb Aorist Active Subjunctive 3rd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Active; Mood=Subjunctive; Person=3rd; Number=Singular,,
V-ADI-1P,-1,Verb,Aorist,Middle Deponent,Indicative,1st,,Plural,,,V-ADI-1P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-1P,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are the person speaking or writing,,there are two or more of them,,,V-ADI-1P,-4,an ACTION,happened,- by,that,that are speaking or writing,,people or things,,,V-ADI-1P,-5,an ACTION that happened - by people or things that are speaking or writing ,142375,"_we taught_","_we did_",Verb Aorist Middle Deponent Indicative 1st Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=1st; Number=Plural,,
V-ADI-1S,-1,Verb,Aorist,Middle Deponent,Indicative,1st,,Singular,,,V-ADI-1S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-1S,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are the person speaking or writing,,there is only one of them,,,V-ADI-1S,-4,an ACTION,happened,- by,that,that is speaking or writing,,a person or thing,,,V-ADI-1S,-5,an ACTION that happened - by a person or thing that is speaking or writing ,142375,"_I taught_","_I did_",Verb Aorist Middle Deponent Indicative 1st Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=1st; Number=Singular,,
V-ADI-2P,-1,Verb,Aorist,Middle Deponent,Indicative,2nd,,Plural,,,V-ADI-2P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-2P,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are the ones being spoken or written to,,there are two or more of them,,,V-ADI-2P,-4,an ACTION,happened,- by,that,being spoken or written to,,persons,,,V-ADI-2P,-5,an ACTION that happened - by persons being spoken or written to ,142375,"_you_ all _taught_","_you_ all _did_",Verb Aorist Middle Deponent Indicative 2nd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=2nd; Number=Plural,,
V-ADI-2S,-1,Verb,Aorist,Middle Deponent,Indicative,2nd,,Singular,,,V-ADI-2S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-2S,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are the person being spoken or written to,,there is only one of them,,,V-ADI-2S,-4,an ACTION,happened,- by,that,being spoken or written to,,a person,,,V-ADI-2S,-5,an ACTION that happened - by a person being spoken or written to ,142375,"_you_ alone _taught_","_you_ alone _did_",Verb Aorist Middle Deponent Indicative 2nd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=2nd; Number=Singular,,
V-ADI-3P,-1,Verb,Aorist,Middle Deponent,Indicative,3rd,,Plural,,,V-ADI-3P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-3P,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are people or things being spoken or written about,,there are two or more of them,,,V-ADI-3P,-4,an ACTION,happened,- by,that,being discussed,,people or things,,,V-ADI-3P,-5,an ACTION that happened - by people or things being discussed ,142375,"_they taught_","_they did_",Verb Aorist Middle Deponent Indicative 3rd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=3rd; Number=Plural,,
V-ADI-3S,-1,Verb,Aorist,Middle Deponent,Indicative,3rd,,Singular,,,V-ADI-3S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADI-3S,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action actually happens,they are a person or thing being spoken or written about,,there is only one of them,,,V-ADI-3S,-4,an ACTION,happened,- by,that,being discussed,,a person or thing,,,V-ADI-3S,-5,an ACTION that happened - by a person or thing being discussed ,142375,"_he/she/it taught_","_he/she/it did_",Verb Aorist Middle Deponent Indicative 3rd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Indicative; Person=3rd; Number=Singular,,
V-ADM-2P,-1,Verb,Aorist,Middle Deponent,Imperative,2nd,,Plural,,,V-ADM-2P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADM-2P,-3,an action or activity,it happens (Aorist Imperative does not indicating any tense),it is something one does (similar to Active),saying that an action should or must happen,they are the ones being spoken or written to,,there are two or more of them,,,V-ADM-2P,-4,an ACTION,happens,- by,that certainly,being spoken or written to,,persons,,,V-ADM-2P,-5,an ACTION that certainly happens - by persons being spoken or written to ,142375,"_you_ all _must teach _","_you_ all _should or must do _",Verb Aorist Middle Deponent Imperative 2nd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Imperative; Person=2nd; Number=Plural,,
V-ADM-2S,-1,Verb,Aorist,Middle Deponent,Imperative,2nd,,Singular,,,V-ADM-2S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADM-2S,-3,an action or activity,it happens (Aorist Imperative does not indicating any tense),it is something one does (similar to Active),saying that an action should or must happen,they are the person being spoken or written to,,there is only one of them,,,V-ADM-2S,-4,an ACTION,happens,- by,that certainly,being spoken or written to,,a person,,,V-ADM-2S,-5,an ACTION that certainly happens - by a person being spoken or written to ,142375,"_you_ alone _must teach_","_you_ alone _should or must do_",Verb Aorist Middle Deponent Imperative 2nd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Imperative; Person=2nd; Number=Singular,,
V-ADM-3P,-1,Verb,Aorist,Middle Deponent,Imperative,3rd,,Plural,,,V-ADM-3P,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADM-3P,-3,an action or activity,it happens (Aorist Imperative does not indicating any tense),it is something one does (similar to Active),saying that an action should or must happen,they are people or things being spoken or written about,,there are two or more of them,,,V-ADM-3P,-4,an ACTION,happens,- by,that certainly,being discussed,,people or things,,,V-ADM-3P,-5,an ACTION that certainly happens - by people or things being discussed ,142375,"_they should or must teach _","_they should or must do _",Verb Aorist Middle Deponent Imperative 3rd Plural ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Imperative; Person=3rd; Number=Plural,,
V-ADM-3S,-1,Verb,Aorist,Middle Deponent,Imperative,3rd,,Singular,,,V-ADM-3S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADM-3S,-3,an action or activity,it happens (Aorist Imperative does not indicating any tense),it is something one does (similar to Active),saying that an action should or must happen,they are a person or thing being spoken or written about,,there is only one of them,,,V-ADM-3S,-4,an ACTION,happens,- by,that certainly,being discussed,,a person or thing,,,V-ADM-3S,-5,an ACTION that certainly happens - by a person or thing being discussed ,142375,"_he/she/it should or must teach _","_he/she/it should or must do _",Verb Aorist Middle Deponent Imperative 3rd Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Imperative; Person=3rd; Number=Singular,,
V-ADN,-1,Verb,Aorist,Middle Deponent,Infinitive,,,,,,V-ADN,-2,Verb,Tense,Voice,Form,,,,,,V-ADN,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),describing an action as something which is 'to happen',,,,,,V-ADN,-4,an ACTION,that was,,to happen,,,,,,V-ADN,-5,an ACTION that was to happen ,1243876,"_was to teach_","_was to do_",Verb Aorist Middle Deponent Infinitive ,1 2 3 4 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Form=Infinitive,,
V-ADO-1S,-1,Verb,Aorist,Middle Deponent,Optative,1st,,Singular,,,V-ADO-1S,-2,Verb,Tense,Voice,Mood,Person,,Number,,,V-ADO-1S,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),saying that an action is desired or expected,they are the person speaking or writing,,there is only one of them,,,V-ADO-1S,-4,an ACTION,happened,- by,that hopefully,that is speaking or writing,,a person or thing,,,V-ADO-1S,-5,an ACTION that hopefully happened - by a person or thing that is speaking or writing ,142375,"_I hopefully taught_","_I hopefully did_",Verb Aorist Middle Deponent Optative 1st Singular ,1 2 3 4 5 7 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Mood=Optative; Person=1st; Number=Singular,,
V-ADP-APF,-1,Verb,Aorist,Middle Deponent,Participle,,Accusative,Plural,Feminine,,V-ADP-APF,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-ADP-APF,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),describing something as 'happening' or 'happened',,they are having something done to them,there are two or more of them,they are female or take a feminine form,,V-ADP-APF,-4,an ACTION,that was,– done by,happening,,that are having something done to them,people or things,female,,V-ADP-APF,-5,an ACTION that was happening – done by female people or things that are having something done to them ,1243876,"give them women that _have taught_ wisdom ","give them women that _have done_",Verb Aorist Middle Deponent Participle Accusative Plural Feminine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Form=Participle; Case=Accusative; Number=Plural; Gender=Feminine,,
V-ADP-APM,-1,Verb,Aorist,Middle Deponent,Participle,,Accusative,Plural,Masculine,,V-ADP-APM,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-ADP-APM,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),describing something as 'happening' or 'happened',,they are having something done to them,there are two or more of them,they are male or take a masculine form,,V-ADP-APM,-4,an ACTION,that was,– done by,happening,,that are having something done to them,people or things,male,,V-ADP-APM,-5,an ACTION that was happening – done by male people or things that are having something done to them ,1243876,"give them men that _have taught_ wisdom ","give them men that _have done_",Verb Aorist Middle Deponent Participle Accusative Plural Masculine ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Form=Participle; Case=Accusative; Number=Plural; Gender=Masculine,,
V-ADP-APN,-1,Verb,Aorist,Middle Deponent,Participle,,Accusative,Plural,Neuter,,V-ADP-APN,-2,Verb,Tense,Voice,Form,,Case,Number,Gender,,V-ADP-APN,-3,an action or activity,"it happened‚ probably in the past",it is something one does (similar to Active),describing something as 'happening' or 'happened',,they are having something done to them,there are two or more of them,they are neuter or take a neuter form,,V-ADP-APN,-4,an ACTION,that was,– done by,happening,,that are having something done to them,things,neuter,,V-ADP-APN,-5,an ACTION that was happening – done by neuter things that are having something done to them ,1243876,"give them things that _have taught_ wisdom ","give them things that _have done_",Verb Aorist Middle Deponent Participle Accusative Plural Neuter ,1 2 3 4 6 7 8 9,Function=Verb; Tense=Aorist; Voice=Middle Deponent; Form=Participle; Case=Accusative; Number=Plural; Gender=Neuter,,
